"","recency_weight","pct","pollster","state","start_date","end_date","pollscore","numeric_grade","sample_size"
"764",0.963361024091892,56,"Remington","Montana",2024-09-16,2024-09-20,-0.6,2.6,800
"765",0.96297876109495,50,"RMG Research","National",2024-09-16,2024-09-19,-0.4,2.3,2969
"766",0.96297876109495,48,"RMG Research","National",2024-09-16,2024-09-19,-0.4,2.3,2969
"767",0.96297876109495,48,"Muhlenberg","Pennsylvania",2024-09-16,2024-09-19,-1,2.8,450
"768",0.96297876109495,48,"Muhlenberg","Pennsylvania",2024-09-16,2024-09-19,-1,2.8,450
"769",0.961454370851048,38,"RMG Research","Montana",2024-09-12,2024-09-19,-0.4,2.3,491
"770",0.961454370851048,59,"RMG Research","Montana",2024-09-12,2024-09-19,-0.4,2.3,491
"771",0.961073273290072,48,"University of Massachusetts Lowell/YouGov","Michigan",2024-09-11,2024-09-19,-1,2.9,650
"772",0.961073273290072,43,"University of Massachusetts Lowell/YouGov","Michigan",2024-09-11,2024-09-19,-1,2.9,650
"773",0.961073273290072,48,"University of Massachusetts Lowell/YouGov","Pennsylvania",2024-09-11,2024-09-19,-1,2.9,800
"774",0.961073273290072,46,"University of Massachusetts Lowell/YouGov","Pennsylvania",2024-09-11,2024-09-19,-1,2.9,800
"775",0.962596498098009,48,"Mason-Dixon","Minnesota",2024-09-16,2024-09-18,-1.1,2.6,800
"776",0.962596498098009,43,"Mason-Dixon","Minnesota",2024-09-16,2024-09-18,-1.1,2.6,800
"777",0.962596498098009,47.6,"Suffolk","Michigan",2024-09-16,2024-09-18,-1,2.9,500
"778",0.962596498098009,45.4,"Suffolk","Michigan",2024-09-16,2024-09-18,-1,2.9,500
"779",0.962215400537033,48.7,"Emerson","Arizona",2024-09-15,2024-09-18,-1.1,2.9,868
"780",0.962215400537033,49.8,"Emerson","Arizona",2024-09-15,2024-09-18,-1.1,2.9,868
"781",0.962215400537033,48.2,"Emerson","Georgia",2024-09-15,2024-09-18,-1.1,2.9,975
"782",0.962215400537033,50.3,"Emerson","Georgia",2024-09-15,2024-09-18,-1.1,2.9,975
"783",0.962215400537033,50,"Emerson","Michigan",2024-09-15,2024-09-18,-1.1,2.9,875
"784",0.962215400537033,49.1,"Emerson","Michigan",2024-09-15,2024-09-18,-1.1,2.9,875
"785",0.962215400537033,48.8,"Emerson","Nevada",2024-09-15,2024-09-18,-1.1,2.9,895
"786",0.962215400537033,49,"Emerson","Nevada",2024-09-15,2024-09-18,-1.1,2.9,895
"787",0.962215400537033,49.6,"Emerson","Pennsylvania",2024-09-15,2024-09-18,-1.1,2.9,880
"788",0.962215400537033,49.3,"Emerson","Pennsylvania",2024-09-15,2024-09-18,-1.1,2.9,880
"789",0.962215400537033,49.7,"Emerson","North Carolina",2024-09-15,2024-09-18,-1.1,2.9,1000
"790",0.962215400537033,49.3,"Emerson","North Carolina",2024-09-15,2024-09-18,-1.1,2.9,1000
"791",0.962215400537033,48.7,"Emerson","Wisconsin",2024-09-15,2024-09-18,-1.1,2.9,1000
"792",0.962215400537033,50.3,"Emerson","Wisconsin",2024-09-15,2024-09-18,-1.1,2.9,1000
"793",0.961072107854106,50,"MassINC Polling Group","Pennsylvania",2024-09-12,2024-09-18,-0.8,2.8,800
"794",0.961072107854106,46,"MassINC Polling Group","Pennsylvania",2024-09-12,2024-09-18,-0.8,2.8,800
"795",0.961072107854106,52,"MassINC Polling Group","Pennsylvania",2024-09-12,2024-09-18,-0.8,2.8,800
"796",0.961072107854106,47,"MassINC Polling Group","Pennsylvania",2024-09-12,2024-09-18,-0.8,2.8,800
"797",0.961072107854106,60,"MassINC Polling Group","Massachusetts",2024-09-12,2024-09-18,-0.8,2.8,800
"798",0.961072107854106,32,"MassINC Polling Group","Massachusetts",2024-09-12,2024-09-18,-0.8,2.8,800
"799",0.961072107854106,63,"MassINC Polling Group","Massachusetts",2024-09-12,2024-09-18,-0.8,2.8,800
"800",0.961072107854106,35,"MassINC Polling Group","Massachusetts",2024-09-12,2024-09-18,-0.8,2.8,800
"801",0.961072107854106,50,"SurveyUSA","New Mexico",2024-09-12,2024-09-18,-1.3,2.8,619
"802",0.961072107854106,42,"SurveyUSA","New Mexico",2024-09-12,2024-09-18,-1.3,2.8,619
"803",0.961072107854106,51,"MassINC Polling Group","Wisconsin",2024-09-12,2024-09-18,-0.8,2.8,800
"804",0.961072107854106,45,"MassINC Polling Group","Wisconsin",2024-09-12,2024-09-18,-0.8,2.8,800
"805",0.961072107854106,53,"MassINC Polling Group","Wisconsin",2024-09-12,2024-09-18,-0.8,2.8,800
"806",0.961072107854106,46,"MassINC Polling Group","Wisconsin",2024-09-12,2024-09-18,-0.8,2.8,800
"807",0.961072107854106,53,"MassINC Polling Group","Connecticut",2024-09-12,2024-09-18,-0.8,2.8,800
"808",0.961072107854106,37,"MassINC Polling Group","Connecticut",2024-09-12,2024-09-18,-0.8,2.8,800
"809",0.961072107854106,53,"MassINC Polling Group","Rhode Island",2024-09-12,2024-09-18,-0.8,2.8,800
"810",0.961072107854106,40,"MassINC Polling Group","Rhode Island",2024-09-12,2024-09-18,-0.8,2.8,800
"811",0.961072107854106,56,"MassINC Polling Group","Rhode Island",2024-09-12,2024-09-18,-0.8,2.8,800
"812",0.961072107854106,43,"MassINC Polling Group","Rhode Island",2024-09-12,2024-09-18,-0.8,2.8,800
"813",0.961833137540091,49,"YouGov","National",2024-09-15,2024-09-17,-1.1,3,1445
"814",0.961833137540091,45,"YouGov","National",2024-09-15,2024-09-17,-1.1,3,1445
"815",0.96107094241814,49,"Hart/POS","National",2024-09-13,2024-09-17,-0.7,2.6,1000
"816",0.96107094241814,44,"Hart/POS","National",2024-09-13,2024-09-17,-0.7,2.6,1000
"817",0.96107094241814,47,"Hart/POS","National",2024-09-13,2024-09-17,-0.7,2.6,1000
"818",0.96107094241814,41,"Hart/POS","National",2024-09-13,2024-09-17,-0.7,2.6,1000
"819",0.960689844857164,49,"Marist","Pennsylvania",2024-09-12,2024-09-17,-0.9,2.9,1663
"820",0.960689844857164,48,"Marist","Pennsylvania",2024-09-12,2024-09-17,-0.9,2.9,1663
"821",0.960689844857164,49,"Marist","Pennsylvania",2024-09-12,2024-09-17,-0.9,2.9,1476
"822",0.960689844857164,49,"Marist","Pennsylvania",2024-09-12,2024-09-17,-0.9,2.9,1476
"823",0.960689844857164,50,"Marist","Wisconsin",2024-09-12,2024-09-17,-0.9,2.9,1312
"824",0.960689844857164,47,"Marist","Wisconsin",2024-09-12,2024-09-17,-0.9,2.9,1312
"825",0.960689844857164,50,"Marist","Wisconsin",2024-09-12,2024-09-17,-0.9,2.9,1194
"826",0.960689844857164,49,"Marist","Wisconsin",2024-09-12,2024-09-17,-0.9,2.9,1194
"827",0.960689844857164,50,"Marist","Michigan",2024-09-12,2024-09-17,-0.9,2.9,1282
"828",0.960689844857164,47,"Marist","Michigan",2024-09-12,2024-09-17,-0.9,2.9,1282
"829",0.960689844857164,52,"Marist","Michigan",2024-09-12,2024-09-17,-0.9,2.9,1138
"830",0.960689844857164,47,"Marist","Michigan",2024-09-12,2024-09-17,-0.9,2.9,1138
"831",0.960689844857164,50,"Data for Progress","National",2024-09-12,2024-09-17,-1.2,2.6,6152
"832",0.960689844857164,45,"Data for Progress","National",2024-09-12,2024-09-17,-1.2,2.6,6152
"833",0.961450874543149,45.3,"Cygnal","North Carolina",2024-09-15,2024-09-16,-1.1,2.1,600
"834",0.961450874543149,45.6,"Cygnal","North Carolina",2024-09-15,2024-09-16,-1.1,2.1,600
"835",0.960688679421198,49,"Angus Reid","National",2024-09-13,2024-09-16,-0.1,2,1707
"836",0.960688679421198,45,"Angus Reid","National",2024-09-13,2024-09-16,-0.1,2,1707
"837",0.960688679421198,50,"Beacon/Shaw","National",2024-09-13,2024-09-16,-1.1,2.8,1102
"838",0.960688679421198,48,"Beacon/Shaw","National",2024-09-13,2024-09-16,-1.1,2.8,1102
"839",0.960688679421198,50,"Beacon/Shaw","National",2024-09-13,2024-09-16,-1.1,2.8,876
"840",0.960688679421198,48,"Beacon/Shaw","National",2024-09-13,2024-09-16,-1.1,2.8,876
"841",0.960307581860222,51,"Quinnipiac","Pennsylvania",2024-09-12,2024-09-16,-0.5,2.8,1331
"842",0.960307581860222,45,"Quinnipiac","Pennsylvania",2024-09-12,2024-09-16,-0.5,2.8,1331
"843",0.960307581860222,51,"Quinnipiac","Pennsylvania",2024-09-12,2024-09-16,-0.5,2.8,1331
"844",0.960307581860222,46,"Quinnipiac","Pennsylvania",2024-09-12,2024-09-16,-0.5,2.8,1331
"845",0.960307581860222,50,"Quinnipiac","Michigan",2024-09-12,2024-09-16,-0.5,2.8,905
"846",0.960307581860222,45,"Quinnipiac","Michigan",2024-09-12,2024-09-16,-0.5,2.8,905
"847",0.960307581860222,51,"Quinnipiac","Michigan",2024-09-12,2024-09-16,-0.5,2.8,905
"848",0.960307581860222,46,"Quinnipiac","Michigan",2024-09-12,2024-09-16,-0.5,2.8,905
"849",0.960307581860222,48,"Quinnipiac","Wisconsin",2024-09-12,2024-09-16,-0.5,2.8,1075
"850",0.960307581860222,47,"Quinnipiac","Wisconsin",2024-09-12,2024-09-16,-0.5,2.8,1075
"851",0.960307581860222,49,"Quinnipiac","Wisconsin",2024-09-12,2024-09-16,-0.5,2.8,1075
"852",0.960307581860222,48,"Quinnipiac","Wisconsin",2024-09-12,2024-09-16,-0.5,2.8,1075
"853",0.960307581860222,58,"U. New Hampshire","Rhode Island",2024-09-12,2024-09-16,-0.3,2.6,683
"854",0.960307581860222,38,"U. New Hampshire","Rhode Island",2024-09-12,2024-09-16,-0.3,2.6,683
"855",0.960307581860222,62,"U. New Hampshire","Massachusetts",2024-09-12,2024-09-16,-0.3,2.6,564
"856",0.960307581860222,31,"U. New Hampshire","Massachusetts",2024-09-12,2024-09-16,-0.3,2.6,564
"857",0.960307581860222,54,"U. New Hampshire","New Hampshire",2024-09-12,2024-09-16,-0.3,2.6,1695
"858",0.960307581860222,43,"U. New Hampshire","New Hampshire",2024-09-12,2024-09-16,-0.3,2.6,1695
"859",0.960307581860222,48,"The Washington Post","Pennsylvania",2024-09-12,2024-09-16,-1.2,3,1003
"860",0.960307581860222,47,"The Washington Post","Pennsylvania",2024-09-12,2024-09-16,-1.2,3,1003
"861",0.960307581860222,48,"The Washington Post","Pennsylvania",2024-09-12,2024-09-16,-1.2,3,1003
"862",0.960307581860222,48,"The Washington Post","Pennsylvania",2024-09-12,2024-09-16,-1.2,3,1003
"863",0.959926484299247,47,"Siena/NYT","National",2024-09-11,2024-09-16,-1.5,3,2437
"864",0.959926484299247,47,"Siena/NYT","National",2024-09-11,2024-09-16,-1.5,3,2437
"865",0.959926484299247,46,"Siena/NYT","National",2024-09-11,2024-09-16,-1.5,3,2437
"866",0.959926484299247,47,"Siena/NYT","National",2024-09-11,2024-09-16,-1.5,3,2437
"867",0.959926484299247,45,"Siena/NYT","National",2024-09-11,2024-09-16,-1.5,3,2437
"868",0.959926484299247,46,"Siena/NYT","National",2024-09-11,2024-09-16,-1.5,3,2437
"869",0.959926484299247,46,"Siena/NYT","National",2024-09-11,2024-09-16,-1.5,3,2437
"870",0.959926484299247,46,"Siena/NYT","National",2024-09-11,2024-09-16,-1.5,3,2437
"871",0.959926484299247,52,"Siena","New York",2024-09-11,2024-09-16,-0.8,2.7,1003
"872",0.959926484299247,40,"Siena","New York",2024-09-11,2024-09-16,-0.8,2.7,1003
"873",0.959926484299247,55,"Siena","New York",2024-09-11,2024-09-16,-0.8,2.7,1003
"874",0.959926484299247,42,"Siena","New York",2024-09-11,2024-09-16,-0.8,2.7,1003
"875",0.959926484299247,50,"Siena/NYT","Pennsylvania",2024-09-11,2024-09-16,-1.5,3,1082
"876",0.959926484299247,46,"Siena/NYT","Pennsylvania",2024-09-11,2024-09-16,-1.5,3,1082
"877",0.959926484299247,50,"Siena/NYT","Pennsylvania",2024-09-11,2024-09-16,-1.5,3,1082
"878",0.959926484299247,46,"Siena/NYT","Pennsylvania",2024-09-11,2024-09-16,-1.5,3,1082
"879",0.959926484299247,48,"Siena/NYT","Pennsylvania",2024-09-11,2024-09-16,-1.5,3,1082
"880",0.959926484299247,45,"Siena/NYT","Pennsylvania",2024-09-11,2024-09-16,-1.5,3,1082
"881",0.959926484299247,49,"Siena/NYT","Pennsylvania",2024-09-11,2024-09-16,-1.5,3,1082
"882",0.959926484299247,45,"Siena/NYT","Pennsylvania",2024-09-11,2024-09-16,-1.5,3,1082
"883",0.959164289177295,48,"Noble Predictive Insights","Nevada",2024-09-09,2024-09-16,-0.4,2.4,692
"884",0.959164289177295,47,"Noble Predictive Insights","Nevada",2024-09-09,2024-09-16,-0.4,2.4,692
"885",0.959164289177295,48,"Noble Predictive Insights","Nevada",2024-09-09,2024-09-16,-0.4,2.4,812
"886",0.959164289177295,45,"Noble Predictive Insights","Nevada",2024-09-09,2024-09-16,-0.4,2.4,812
"887",0.959164289177295,47,"Noble Predictive Insights","Nevada",2024-09-09,2024-09-16,-0.4,2.4,692
"888",0.959164289177295,47,"Noble Predictive Insights","Nevada",2024-09-09,2024-09-16,-0.4,2.4,692
"889",0.959164289177295,46,"Noble Predictive Insights","Nevada",2024-09-09,2024-09-16,-0.4,2.4,812
"890",0.959164289177295,43,"Noble Predictive Insights","Nevada",2024-09-09,2024-09-16,-0.4,2.4,812
"891",0.960687513985232,48.4,"InsiderAdvantage","Pennsylvania",2024-09-14,2024-09-15,-0.3,2,800
"892",0.960687513985232,49.8,"InsiderAdvantage","Pennsylvania",2024-09-14,2024-09-15,-0.3,2,800
"893",0.959544221302305,48,"Monmouth","National",2024-09-11,2024-09-15,-0.9,2.9,803
"894",0.959544221302305,44,"Monmouth","National",2024-09-11,2024-09-15,-0.9,2.9,803
"895",0.958782026180353,44.4,"U. Georgia SPIA","Georgia",2024-09-09,2024-09-15,-0.2,2.2,1000
"896",0.958782026180353,46.9,"U. Georgia SPIA","Georgia",2024-09-09,2024-09-15,-0.2,2.2,1000
"897",0.957257635936451,50,"Pan Atlantic Research","Maine",2024-09-05,2024-09-15,-0.1,2.1,812
"898",0.957257635936451,41,"Pan Atlantic Research","Maine",2024-09-05,2024-09-15,-0.1,2.1,812
"899",0.957257635936451,58,"Pan Atlantic Research","Maine CD-1",2024-09-05,2024-09-15,-0.1,2.1,414
"900",0.957257635936451,32,"Pan Atlantic Research","Maine CD-1",2024-09-05,2024-09-15,-0.1,2.1,414
"901",0.957257635936451,42,"Pan Atlantic Research","Maine CD-2",2024-09-05,2024-09-15,-0.1,2.1,398
"902",0.957257635936451,49,"Pan Atlantic Research","Maine CD-2",2024-09-05,2024-09-15,-0.1,2.1,398
"903",0.956876538375475,49,"Franklin and Marshall College","Pennsylvania",2024-09-04,2024-09-15,-0.1,2.4,890
"904",0.956876538375475,46,"Franklin and Marshall College","Pennsylvania",2024-09-04,2024-09-15,-0.1,2.4,890
"905",0.959161958305363,48.6,"Suffolk","Pennsylvania",2024-09-11,2024-09-14,-1,2.9,500
"906",0.959161958305363,45.6,"Suffolk","Pennsylvania",2024-09-11,2024-09-14,-1,2.9,500
"907",0.959160792869397,50,"Data for Progress","National",2024-09-12,2024-09-13,-1.2,2.6,1283
"908",0.959160792869397,46,"Data for Progress","National",2024-09-12,2024-09-13,-1.2,2.6,1283
"909",0.959160792869397,65.3,"Emerson","Maryland",2024-09-12,2024-09-13,-1.1,2.9,890
"910",0.959160792869397,33.3,"Emerson","Maryland",2024-09-12,2024-09-13,-1.1,2.9,890
"911",0.959160792869397,43.4,"Emerson","Missouri",2024-09-12,2024-09-13,-1.1,2.9,850
"912",0.959160792869397,55.2,"Emerson","Missouri",2024-09-12,2024-09-13,-1.1,2.9,850
"913",0.959160792869397,40.7,"Emerson","Indiana",2024-09-12,2024-09-13,-1.1,2.9,1000
"914",0.959160792869397,57.9,"Emerson","Indiana",2024-09-12,2024-09-13,-1.1,2.9,1000
"915",0.958779695308421,50,"YouGov","National",2024-09-11,2024-09-13,-1.1,3,1177
"916",0.958779695308421,45,"YouGov","National",2024-09-11,2024-09-13,-1.1,3,1177
"917",0.958779695308421,50,"YouGov","National",2024-09-11,2024-09-13,-1.1,3,1090
"918",0.958779695308421,46,"YouGov","National",2024-09-11,2024-09-13,-1.1,3,1090
"919",0.958779695308421,48,"YouGov","National",2024-09-11,2024-09-13,-1.1,3,1175
"920",0.958779695308421,44,"YouGov","National",2024-09-11,2024-09-13,-1.1,3,1175
"921",0.958779695308421,49,"YouGov","National",2024-09-11,2024-09-13,-1.1,3,1090
"922",0.958779695308421,45,"YouGov","National",2024-09-11,2024-09-13,-1.1,3,1090
"923",0.958779695308421,51,"Ipsos","National",2024-09-11,2024-09-13,-0.9,2.8,3276
"924",0.958779695308421,46,"Ipsos","National",2024-09-11,2024-09-13,-0.9,2.8,3276
"925",0.958779695308421,51,"Ipsos","National",2024-09-11,2024-09-13,-0.9,2.8,2772
"926",0.958779695308421,47,"Ipsos","National",2024-09-11,2024-09-13,-0.9,2.8,2772
"927",0.958779695308421,52,"Ipsos","National",2024-09-11,2024-09-13,-0.9,2.8,2196
"928",0.958779695308421,46,"Ipsos","National",2024-09-11,2024-09-13,-0.9,2.8,2196
"929",0.958779695308421,51,"Ipsos","National",2024-09-11,2024-09-13,-0.9,2.8,3276
"930",0.958779695308421,45,"Ipsos","National",2024-09-11,2024-09-13,-0.9,2.8,3276
"931",0.958779695308421,50,"Ipsos","National",2024-09-11,2024-09-13,-0.9,2.8,2772
"932",0.958779695308421,46,"Ipsos","National",2024-09-11,2024-09-13,-0.9,2.8,2772
"933",0.958779695308421,51,"Ipsos","National",2024-09-11,2024-09-13,-0.9,2.8,2196
"934",0.958779695308421,46,"Ipsos","National",2024-09-11,2024-09-13,-0.9,2.8,2196
"935",0.956874207503543,49,"Research & Polling","New Mexico",2024-09-06,2024-09-13,-0.9,2.1,532
"936",0.956874207503543,39,"Research & Polling","New Mexico",2024-09-06,2024-09-13,-0.9,2.1,532
"937",0.956112012381592,46,"Elon U.","North Carolina",2024-09-04,2024-09-13,-0.6,2.5,800
"938",0.956112012381592,45,"Elon U.","North Carolina",2024-09-04,2024-09-13,-0.6,2.5,800
"939",0.958397432311479,48,"InsiderAdvantage","Michigan",2024-09-11,2024-09-12,-0.3,2,800
"940",0.958397432311479,48.6,"InsiderAdvantage","Michigan",2024-09-11,2024-09-12,-0.3,2,800
"941",0.958397432311479,47,"Ipsos","National",2024-09-11,2024-09-12,-0.9,2.8,1405
"942",0.958397432311479,42,"Ipsos","National",2024-09-11,2024-09-12,-0.9,2.8,1405
"943",0.958397432311479,43,"Ipsos","National",2024-09-11,2024-09-12,-0.9,2.8,1690
"944",0.958397432311479,39,"Ipsos","National",2024-09-11,2024-09-12,-0.9,2.8,1690
"945",0.958397432311479,51,"St. Anselm","New Hampshire",2024-09-11,2024-09-12,-0.5,2.4,2241
"946",0.958397432311479,43,"St. Anselm","New Hampshire",2024-09-11,2024-09-12,-0.5,2.4,2241
"947",0.958397432311479,51,"St. Anselm","New Hampshire",2024-09-11,2024-09-12,-0.5,2.4,2241
"948",0.958397432311479,43,"St. Anselm","New Hampshire",2024-09-11,2024-09-12,-0.5,2.4,2241
"949",0.958397432311479,49,"InsiderAdvantage","Wisconsin",2024-09-11,2024-09-12,-0.3,2,800
"950",0.958397432311479,46.6,"InsiderAdvantage","Wisconsin",2024-09-11,2024-09-12,-0.3,2,800
"951",0.958397432311479,48,"AtlasIntel","National",2024-09-11,2024-09-12,-0.8,2.7,1775
"952",0.958397432311479,50.9,"AtlasIntel","National",2024-09-11,2024-09-12,-0.8,2.7,1775
"953",0.958397432311479,47.3,"AtlasIntel","National",2024-09-11,2024-09-12,-0.8,2.7,1775
"954",0.958397432311479,50.9,"AtlasIntel","National",2024-09-11,2024-09-12,-0.8,2.7,1775
"955",0.957635237189528,51,"RMG Research","National",2024-09-09,2024-09-12,-0.4,2.3,2756
"956",0.957635237189528,47,"RMG Research","National",2024-09-09,2024-09-12,-0.4,2.3,2756
"957",0.956491944506601,44,"GQR","Missouri",2024-09-06,2024-09-12,0.1,2,645
"958",0.956491944506601,55,"GQR","Missouri",2024-09-06,2024-09-12,0.1,2,645
"959",0.958015169314537,48,"Mitchell","Michigan",2024-09-11,2024-09-11,-0.2,2.4,580
"960",0.958015169314537,48,"Mitchell","Michigan",2024-09-11,2024-09-11,-0.2,2.4,580
"961",0.958015169314537,47,"Mitchell","Michigan",2024-09-11,2024-09-11,-0.2,2.4,580
"962",0.958015169314537,46,"Mitchell","Michigan",2024-09-11,2024-09-11,-0.2,2.4,580
"963",0.957634071753562,47,"Leger","National",2024-09-10,2024-09-11,0,2,1174
"964",0.957634071753562,44,"Leger","National",2024-09-10,2024-09-11,0,2,1174
"965",0.95687187663161,43,"Selzer","Iowa",2024-09-08,2024-09-11,-1.2,2.8,656
"966",0.95687187663161,47,"Selzer","Iowa",2024-09-08,2024-09-11,-1.2,2.8,656
"967",0.956489613634668,45,"YouGov","National",2024-09-08,2024-09-10,-1.1,3,1464
"968",0.956489613634668,45,"YouGov","National",2024-09-08,2024-09-10,-1.1,3,1464
"969",0.955726253076751,46,"Data Orbital","Arizona",2024-09-07,2024-09-09,-0.9,2.9,550
"970",0.955726253076751,46.2,"Data Orbital","Arizona",2024-09-07,2024-09-09,-0.9,2.9,550
"971",0.95229637502797,60,"PPIC","California",2024-08-29,2024-09-09,-0.4,2.5,1071
"972",0.95229637502797,29,"PPIC","California",2024-08-29,2024-09-09,-0.4,2.5,1071
"973",0.954200697396882,49,"Quinnipiac","North Carolina",2024-09-04,2024-09-08,-0.5,2.8,940
"974",0.954200697396882,46,"Quinnipiac","North Carolina",2024-09-04,2024-09-08,-0.5,2.8,940
"975",0.954200697396882,50,"Quinnipiac","North Carolina",2024-09-04,2024-09-08,-0.5,2.8,940
"976",0.954200697396882,47,"Quinnipiac","North Carolina",2024-09-04,2024-09-08,-0.5,2.8,940
"977",0.954200697396882,45,"Quinnipiac","Georgia",2024-09-04,2024-09-08,-0.5,2.8,969
"978",0.954200697396882,49,"Quinnipiac","Georgia",2024-09-04,2024-09-08,-0.5,2.8,969
"979",0.954200697396882,46,"Quinnipiac","Georgia",2024-09-04,2024-09-08,-0.5,2.8,969
"980",0.954200697396882,49,"Quinnipiac","Georgia",2024-09-04,2024-09-08,-0.5,2.8,969
"981",0.954200697396882,50,"Washington Post/George Mason University","Virginia",2024-09-04,2024-09-08,-0.8,2.7,1005
"982",0.954200697396882,42,"Washington Post/George Mason University","Virginia",2024-09-04,2024-09-08,-0.8,2.7,1005
"983",0.954200697396882,51,"Washington Post/George Mason University","Virginia",2024-09-04,2024-09-08,-0.8,2.7,1005
"984",0.954200697396882,43,"Washington Post/George Mason University","Virginia",2024-09-04,2024-09-08,-0.8,2.7,1005
"985",0.954200697396882,49,"Washington Post/George Mason University","Virginia",2024-09-04,2024-09-08,-0.8,2.7,1005
"986",0.954200697396882,42,"Washington Post/George Mason University","Virginia",2024-09-04,2024-09-08,-0.8,2.7,1005
"987",0.954200697396882,51,"Washington Post/George Mason University","Virginia",2024-09-04,2024-09-08,-0.8,2.7,1005
"988",0.954200697396882,43,"Washington Post/George Mason University","Virginia",2024-09-04,2024-09-08,-0.8,2.7,1005
"989",0.95381843439994,49,"SurveyUSA","North Carolina",2024-09-04,2024-09-07,-1.3,2.8,676
"990",0.95381843439994,46,"SurveyUSA","North Carolina",2024-09-04,2024-09-07,-1.3,2.8,676
"991",0.953055073842023,50,"YouGov","Michigan",2024-09-03,2024-09-06,-1.1,3,1077
"992",0.953055073842023,49,"YouGov","Michigan",2024-09-03,2024-09-06,-1.1,3,1077
"993",0.953055073842023,50,"YouGov","Pennsylvania",2024-09-03,2024-09-06,-1.1,3,1078
"994",0.953055073842023,50,"YouGov","Pennsylvania",2024-09-03,2024-09-06,-1.1,3,1078
"995",0.953055073842023,51,"YouGov","Wisconsin",2024-09-03,2024-09-06,-1.1,3,946
"996",0.953055073842023,49,"YouGov","Wisconsin",2024-09-03,2024-09-06,-1.1,3,946
"997",0.953055073842023,47,"Siena/NYT","National",2024-09-03,2024-09-06,-1.5,3,1695
"998",0.953055073842023,48,"Siena/NYT","National",2024-09-03,2024-09-06,-1.5,3,1695
"999",0.953055073842023,45,"Siena/NYT","National",2024-09-03,2024-09-06,-1.5,3,1695
"1000",0.953055073842023,47,"Siena/NYT","National",2024-09-03,2024-09-06,-1.5,3,1695
"1001",0.953055073842023,46,"Siena/NYT","National",2024-09-03,2024-09-06,-1.5,3,1695
"1002",0.953055073842023,48,"Siena/NYT","National",2024-09-03,2024-09-06,-1.5,3,1695
"1003",0.953055073842023,44,"Siena/NYT","National",2024-09-03,2024-09-06,-1.5,3,1695
"1004",0.953055073842023,46,"Siena/NYT","National",2024-09-03,2024-09-06,-1.5,3,1695
"1005",0.950006293354218,46,"Virginia Commonwealth U.","Virginia",2024-08-26,2024-09-06,-0.1,2.1,813
"1006",0.950006293354218,36,"Virginia Commonwealth U.","Virginia",2024-08-26,2024-09-06,-0.1,2.1,813
"1007",0.950006293354218,49.4,"Virginia Commonwealth U.","Virginia",2024-08-26,2024-09-06,-0.1,2.1,749
"1008",0.950006293354218,35.7,"Virginia Commonwealth U.","Virginia",2024-08-26,2024-09-06,-0.1,2.1,749
"1009",0.952672810845081,50,"RMG Research","National",2024-09-03,2024-09-05,-0.4,2.3,2701
"1010",0.952672810845081,48,"RMG Research","National",2024-09-03,2024-09-05,-0.4,2.3,2701
"1011",0.952672810845081,60.8,"Emerson","California",2024-09-03,2024-09-05,-1.1,2.9,815
"1012",0.952672810845081,38,"Emerson","California",2024-09-03,2024-09-05,-1.1,2.9,815
"1013",0.952672810845081,47.6,"Emerson","Florida",2024-09-03,2024-09-05,-1.1,2.9,815
"1014",0.952672810845081,51.1,"Emerson","Florida",2024-09-03,2024-09-05,-1.1,2.9,815
"1015",0.952672810845081,48,"Emerson","Texas",2024-09-03,2024-09-05,-1.1,2.9,845
"1016",0.952672810845081,50.9,"Emerson","Texas",2024-09-03,2024-09-05,-1.1,2.9,845
"1017",0.952672810845081,44.7,"Emerson","Ohio",2024-09-03,2024-09-05,-1.1,2.9,945
"1018",0.952672810845081,54.3,"Emerson","Ohio",2024-09-03,2024-09-05,-1.1,2.9,945
"1019",0.952672810845081,49,"Marist","National",2024-09-03,2024-09-05,-0.9,2.9,1413
"1020",0.952672810845081,48,"Marist","National",2024-09-03,2024-09-05,-0.9,2.9,1413
"1021",0.952672810845081,46.2,"Cygnal","National",2024-09-03,2024-09-05,-1.1,2.1,1510
"1022",0.952672810845081,44.2,"Cygnal","National",2024-09-03,2024-09-05,-1.1,2.1,1510
"1023",0.952672810845081,49,"Cygnal","National",2024-09-03,2024-09-05,-1.1,2.1,1510
"1024",0.952672810845081,46.9,"Cygnal","National",2024-09-03,2024-09-05,-1.1,2.1,1510
"1025",0.950386225479227,52,"Marquette Law School","Wisconsin",2024-08-28,2024-09-05,-1.1,3,822
"1026",0.950386225479227,48,"Marquette Law School","Wisconsin",2024-08-28,2024-09-05,-1.1,3,822
"1027",0.950386225479227,52,"Marquette Law School","Wisconsin",2024-08-28,2024-09-05,-1.1,3,738
"1028",0.950386225479227,48,"Marquette Law School","Wisconsin",2024-08-28,2024-09-05,-1.1,3,738
"1029",0.950386225479227,47,"Marquette Law School","Wisconsin",2024-08-28,2024-09-05,-1.1,3,822
"1030",0.950386225479227,43,"Marquette Law School","Wisconsin",2024-08-28,2024-09-05,-1.1,3,822
"1031",0.950386225479227,48,"Marquette Law School","Wisconsin",2024-08-28,2024-09-05,-1.1,3,738
"1032",0.950386225479227,43,"Marquette Law School","Wisconsin",2024-08-28,2024-09-05,-1.1,3,738
